sp|Q67FW5|B3GNL_HUMAN	4eb6002b2592dd5525eba1bb9f44d79e	361	Pfam	PF00535	Glycosyl transferase family 2	21	192	1.7E-21	T	13-12-2023	IPR001173	Glycosyltransferase 2-like	-	MetaCyc:PWY-1001|MetaCyc:PWY-1901|MetaCyc:PWY-1961|MetaCyc:PWY-1981|MetaCyc:PWY-2021|MetaCyc:PWY-2881|MetaCyc:PWY-2901|MetaCyc:PWY-2902|MetaCyc:PWY-4421|MetaCyc:PWY-4801|MetaCyc:PWY-5094|MetaCyc:PWY-5105|MetaCyc:PWY-5129|MetaCyc:PWY-5139|MetaCyc:PWY-5160|MetaCyc:PWY-5161|MetaCyc:PWY-5268|MetaCyc:PWY-5284|MetaCyc:PWY-5286|MetaCyc:PWY-5310|MetaCyc:PWY-5312|MetaCyc:PWY-5313|MetaCyc:PWY-5317|MetaCyc:PWY-5320|MetaCyc:PWY-5321|MetaCyc:PWY-5338|MetaCyc:PWY-5339|MetaCyc:PWY-5342|MetaCyc:PWY-5343|MetaCyc:PWY-5379|MetaCyc:PWY-5380|MetaCyc:PWY-5397|MetaCyc:PWY-5399|MetaCyc:PWY-5400|MetaCyc:PWY-5662|MetaCyc:PWY-5666|MetaCyc:PWY-5672|MetaCyc:PWY-5756|MetaCyc:PWY-5759|MetaCyc:PWY-5774|MetaCyc:PWY-5784|MetaCyc:PWY-5793|MetaCyc:PWY-5797|MetaCyc:PWY-5800|MetaCyc:PWY-5818|MetaCyc:PWY-5822|MetaCyc:PWY-5875|MetaCyc:PWY-5926|MetaCyc:PWY-5936|MetaCyc:PWY-5975|MetaCyc:PWY-6010|MetaCyc:PWY-6015|MetaCyc:PWY-6024|MetaCyc:PWY-6036|MetaCyc:PWY-6051|MetaCyc:PWY-6239|MetaCyc:PWY-6279|MetaCyc:PWY-6297|MetaCyc:PWY-6310|MetaCyc:PWY-6312|MetaCyc:PWY-6346|MetaCyc:PWY-6385|MetaCyc:PWY-6397|MetaCyc:PWY-6401|MetaCyc:PWY-641|MetaCyc:PWY-6525|MetaCyc:PWY-6546|MetaCyc:PWY-6566|MetaCyc:PWY-6623|MetaCyc:PWY-6624|MetaCyc:PWY-6655|MetaCyc:PWY-6657|MetaCyc:PWY-6658|MetaCyc:PWY-6685|MetaCyc:PWY-6686|MetaCyc:PWY-6687|MetaCyc:PWY-6722|MetaCyc:PWY-6762|MetaCyc:PWY-6763|MetaCyc:PWY-6802|MetaCyc:PWY-6971|MetaCyc:PWY-6972|MetaCyc:PWY-6981|MetaCyc:PWY-7018|MetaCyc:PWY-7031|MetaCyc:PWY-7037|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7071|MetaCyc:PWY-7074|MetaCyc:PWY-7100|MetaCyc:PWY-7109|MetaCyc:PWY-7129|MetaCyc:PWY-7137|MetaCyc:PWY-7139|MetaCyc:PWY-7140|MetaCyc:PWY-7143|MetaCyc:PWY-7145|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7157|MetaCyc:PWY-7166|MetaCyc:PWY-7171|MetaCyc:PWY-7186|MetaCyc:PWY-7191|MetaCyc:PWY-7192|MetaCyc:PWY-7212|MetaCyc:PWY-7213|MetaCyc:PWY-7252|MetaCyc:PWY-7253|MetaCyc:PWY-7290|MetaCyc:PWY-7352|MetaCyc:PWY-7412|MetaCyc:PWY-7433|MetaCyc:PWY-7435|MetaCyc:PWY-7449|MetaCyc:PWY-7450|MetaCyc:PWY-7458|MetaCyc:PWY-7460|MetaCyc:PWY-7463|MetaCyc:PWY-7464|MetaCyc:PWY-7468|MetaCyc:PWY-7473|MetaCyc:PWY-7475|MetaCyc:PWY-7487|MetaCyc:PWY-7491|MetaCyc:PWY-7530|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7623|MetaCyc:PWY-7624|MetaCyc:PWY-7633|MetaCyc:PWY-7658|MetaCyc:PWY-7661|MetaCyc:PWY-7677|MetaCyc:PWY-7697|MetaCyc:PWY-7740|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7815|MetaCyc:PWY-7816|MetaCyc:PWY-7818|MetaCyc:PWY-7819|MetaCyc:PWY-7820|MetaCyc:PWY-7821|MetaCyc:PWY-7824|MetaCyc:PWY-7832|MetaCyc:PWY-7833|MetaCyc:PWY-7836|MetaCyc:PWY-7838|MetaCyc:PWY-7839|MetaCyc:PWY-7859|MetaCyc:PWY-7884|MetaCyc:PWY-7885|MetaCyc:PWY-7897|MetaCyc:PWY-7921|MetaCyc:PWY-7922|MetaCyc:PWY-7940|MetaCyc:PWY-7945|MetaCyc:PWY-7946|MetaCyc:PWY-7960|MetaCyc:PWY-7979|MetaCyc:PWY-7981|MetaCyc:PWY-8000|MetaCyc:PWY-8039|MetaCyc:PWY-8081|MetaCyc:PWY-8122|MetaCyc:PWY-8133|MetaCyc:PWY-8192|MetaCyc:PWY-8195|MetaCyc:PWY-8197|MetaCyc:PWY-8198|MetaCyc:PWY-8199|MetaCyc:PWY-8204|MetaCyc:PWY-8205|MetaCyc:PWY-8206|MetaCyc:PWY-8207|MetaCyc:PWY-8208|MetaCyc:PWY-8209|MetaCyc:PWY-8211|MetaCyc:PWY-8212|MetaCyc:PWY-8217|MetaCyc:PWY-8218|MetaCyc:PWY-8219|MetaCyc:PWY-822|MetaCyc:PWY-8220|MetaCyc:PWY-8221|MetaCyc:PWY-8222|MetaCyc:PWY-8224|MetaCyc:PWY-8226|MetaCyc:PWY-8228|MetaCyc:PWY-8230|MetaCyc:PWY-8231|MetaCyc:PWY-8232|MetaCyc:PWY-8233|MetaCyc:PWY-8234|MetaCyc:PWY-8235|MetaCyc:PWY-8236|MetaCyc:PWY-8237|MetaCyc:PWY-8241|MetaCyc:PWY-8242|MetaCyc:PWY-8243|MetaCyc:PWY-8244|MetaCyc:PWY-8248|MetaCyc:PWY-8250|MetaCyc:PWY-8251|MetaCyc:PWY-8252|MetaCyc:PWY-8253|MetaCyc:PWY-8257|MetaCyc:PWY-8272|MetaCyc:PWY-83|MetaCyc:PWY-8322|MetaCyc:PWY-8323|MetaCyc:PWY-8340|MetaCyc:PWY-8365|MetaCyc:PWY-8367|MetaCyc:PWY-8371|MetaCyc:PWY-8379|MetaCyc:PWY-8408|MetaCyc:PWY-8434|MetaCyc:PWY-8447|MetaCyc:PWY-8459|MetaCyc:PWY-8460|MetaCyc:PWY-8461|Reactome:R-BTA-6811436|Reactome:R-BTA-913709|Reactome:R-CEL-190372|Reactome:R-CEL-6811436|Reactome:R-CEL-913709|Reactome:R-DDI-480985|Reactome:R-DME-190372|Reactome:R-DME-480985|Reactome:R-DME-6811436|Reactome:R-DME-913709|Reactome:R-HSA-162699|Reactome:R-HSA-1660662|Reactome:R-HSA-190372|Reactome:R-HSA-446203|Reactome:R-HSA-4717374|Reactome:R-HSA-4719360|Reactome:R-HSA-4719377|Reactome:R-HSA-480985|Reactome:R-HSA-5083625|Reactome:R-HSA-5083636|Reactome:R-HSA-6811436|Reactome:R-HSA-9037629|Reactome:R-HSA-913709|Reactome:R-HSA-9683673|Reactome:R-HSA-9694719|Reactome:R-MMU-162699|Reactome:R-MMU-1660662|Reactome:R-MMU-190372|Reactome:R-MMU-2142850|Reactome:R-MMU-446203|Reactome:R-MMU-480985|Reactome:R-MMU-6811436|Reactome:R-MMU-9037629|Reactome:R-MMU-913709|Reactome:R-RNO-1660662|Reactome:R-RNO-2142850|Reactome:R-RNO-6811436|Reactome:R-RNO-913709|Reactome:R-SCE-480985|Reactome:R-SPO-480985|Reactome:R-XTR-913709
sp|Q9NQU5|PAK6_HUMAN	7b2b0c50bf2c12be32fb45209f67d255	681	Pfam	PF00786	P21-Rho-binding domain	11	63	2.6E-14	T	13-12-2023	IPR000095	CRIB domain	-	Reactome:R-BTA-202433|Reactome:R-BTA-2029482|Reactome:R-BTA-203641|Reactome:R-BTA-2871796|Reactome:R-BTA-373753|Reactome:R-BTA-376172|Reactome:R-BTA-389359|Reactome:R-BTA-3928662|Reactome:R-BTA-3928664|Reactome:R-BTA-399954|Reactome:R-BTA-418885|Reactome:R-BTA-445144|Reactome:R-BTA-445355|Reactome:R-BTA-5218920|Reactome:R-BTA-5627123|Reactome:R-BTA-5663213|Reactome:R-BTA-5687128|Reactome:R-BTA-8856828|Reactome:R-BTA-8964616|Reactome:R-BTA-9013149|Reactome:R-BTA-9013404|Reactome:R-BTA-9013406|Reactome:R-BTA-9013407|Reactome:R-BTA-9013408|Reactome:R-BTA-9013420|Reactome:R-BTA-9013423|Reactome:R-BTA-9013424|Reactome:R-CEL-2029482|Reactome:R-CEL-389359|Reactome:R-CEL-3928662|Reactome:R-CEL-3928664|Reactome:R-CEL-399954|Reactome:R-CEL-445144|Reactome:R-CEL-5218920|Reactome:R-CEL-5621575|Reactome:R-CEL-5627123|Reactome:R-CEL-5687128|Reactome:R-CEL-8951664|Reactome:R-CEL-8964616|Reactome:R-CEL-9013149|Reactome:R-CEL-9013405|Reactome:R-CEL-9013406|Reactome:R-CEL-9013407|Reactome:R-CEL-9013420|Reactome:R-CEL-9013423|Reactome:R-CEL-9013424|Reactome:R-CEL-983168|Reactome:R-DDI-2029482|Reactome:R-DDI-389359|Reactome:R-DDI-3928662|Reactome:R-DDI-445144|Reactome:R-DDI-5627123|Reactome:R-DDI-5687128|Reactome:R-DDI-9013149|Reactome:R-DDI-9013404|Reactome:R-DDI-9013423|Reactome:R-DME-202433|Reactome:R-DME-2029482|Reactome:R-DME-2871796|Reactome:R-DME-376172|Reactome:R-DME-389359|Reactome:R-DME-3928662|Reactome:R-DME-3928664|Reactome:R-DME-399954|Reactome:R-DME-445144|Reactome:R-DME-5218920|Reactome:R-DME-5621575|Reactome:R-DME-5627123|Reactome:R-DME-5687128|Reactome:R-DME-8964616|Reactome:R-DME-9013148|Reactome:R-DME-9013149|Reactome:R-DME-9013405|Reactome:R-DME-9013406|Reactome:R-DME-9013407|Reactome:R-DME-9013420|Reactome:R-DME-9013423|Reactome:R-DME-9013424|Reactome:R-DRE-9013148|Reactome:R-HSA-164944|Reactome:R-HSA-202433|Reactome:R-HSA-2029482|Reactome:R-HSA-203641|Reactome:R-HSA-211728|Reactome:R-HSA-211733|Reactome:R-HSA-211736|Reactome:R-HSA-2871796|Reactome:R-HSA-373753|Reactome:R-HSA-376172|Reactome:R-HSA-389359|Reactome:R-HSA-3928662|Reactome:R-HSA-3928664|Reactome:R-HSA-399954|Reactome:R-HSA-418885|Reactome:R-HSA-428540|Reactome:R-HSA-4420097|Reactome:R-HSA-445144|Reactome:R-HSA-445355|Reactome:R-HSA-5218920|Reactome:R-HSA-5621575|Reactome:R-HSA-5625740|Reactome:R-HSA-5627117|Reactome:R-HSA-5627123|Reactome:R-HSA-5663213|Reactome:R-HSA-5687128|Reactome:R-HSA-8856828|Reactome:R-HSA-8950505|Reactome:R-HSA-8964616|Reactome:R-HSA-9013148|Reactome:R-HSA-9013149|Reactome:R-HSA-9013404|Reactome:R-HSA-9013405|Reactome:R-HSA-9013406|Reactome:R-HSA-9013407|Reactome:R-HSA-9013408|Reactome:R-HSA-9013409|Reactome:R-HSA-9013420|Reactome:R-HSA-9013423|Reactome:R-HSA-9013424|Reactome:R-HSA-9664422|Reactome:R-MMU-202433|Reactome:R-MMU-2029482|Reactome:R-MMU-2871796|Reactome:R-MMU-376172|Reactome:R-MMU-389359|Reactome:R-MMU-3928662|Reactome:R-MMU-3928664|Reactome:R-MMU-399954|Reactome:R-MMU-4420097|Reactome:R-MMU-445144|Reactome:R-MMU-445355|Reactome:R-MMU-5218920|Reactome:R-MMU-5621575|Reactome:R-MMU-5627123|Reactome:R-MMU-5687128|Reactome:R-MMU-8964616|Reactome:R-MMU-9013149|Reactome:R-MMU-9013404|Reactome:R-MMU-9013405|Reactome:R-MMU-9013406|Reactome:R-MMU-9013407|Reactome:R-MMU-9013408|Reactome:R-MMU-9013420|Reactome:R-MMU-9013423|Reactome:R-MMU-9013424|Reactome:R-RNO-202433|Reactome:R-RNO-2029482|Reactome:R-RNO-2871796|Reactome:R-RNO-376172|Reactome:R-RNO-389359|Reactome:R-RNO-3928662|Reactome:R-RNO-3928664|Reactome:R-RNO-399954|Reactome:R-RNO-4420097|Reactome:R-RNO-445144|Reactome:R-RNO-445355|Reactome:R-RNO-5218920|Reactome:R-RNO-5621575|Reactome:R-RNO-5627123|Reactome:R-RNO-5687128|Reactome:R-RNO-8964616|Reactome:R-RNO-9013149|Reactome:R-RNO-9013404|Reactome:R-RNO-9013405|Reactome:R-RNO-9013406|Reactome:R-RNO-9013407|Reactome:R-RNO-9013408|Reactome:R-RNO-9013420|Reactome:R-RNO-9013423|Reactome:R-RNO-9013424|Reactome:R-SCE-2029482|Reactome:R-SCE-389359|Reactome:R-SCE-3928662|Reactome:R-SCE-445144|Reactome:R-SCE-5627123|Reactome:R-SCE-5687128|Reactome:R-SCE-9013405|Reactome:R-SCE-9013406|Reactome:R-SCE-9013420|Reactome:R-SCE-9013424|Reactome:R-SPO-2029482|Reactome:R-SPO-389359|Reactome:R-SPO-5627123|Reactome:R-SPO-5687128|Reactome:R-SPO-9013405|Reactome:R-SPO-9013406|Reactome:R-SPO-9013420|Reactome:R-SPO-9013424
sp|Q9NQU5|PAK6_HUMAN	7b2b0c50bf2c12be32fb45209f67d255	681	MobiDBLite	mobidb-lite	consensus disorder prediction	275	289	-	T	13-12-2023	-	-	-	-
sp|Q9NQU5|PAK6_HUMAN	7b2b0c50bf2c12be32fb45209f67d255	681	MobiDBLite	mobidb-lite	consensus disorder prediction	268	355	-	T	13-12-2023	-	-	-	-
sp|Q9NQU5|PAK6_HUMAN	7b2b0c50bf2c12be32fb45209f67d255	681	MobiDBLite	mobidb-lite	consensus disorder prediction	290	355	-	T	13-12-2023	-	-	-	-
sp|Q7L3T8|SYPM_HUMAN	68f075051c8abf13fff550f6af83f71e	475	Pfam	PF03129	Anticodon binding domain	371	443	0.21	T	13-12-2023	IPR004154	Anticodon-binding	-	MetaCyc:PWY-5188|MetaCyc:PWY-6322|MetaCyc:PWY-6626|MetaCyc:PWY-6749|MetaCyc:PWY-6955|MetaCyc:PWY-6998|MetaCyc:PWY-7127|MetaCyc:PWY-7419|MetaCyc:PWY-7529|MetaCyc:PWY-7706|MetaCyc:PWY-7719|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7769|MetaCyc:PWY-7888|MetaCyc:PWY-7904|MetaCyc:PWY-8117|MetaCyc:PWY-8179|Reactome:R-HSA-2151201|Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726|Reactome:R-HSA-6782315
sp|Q7L3T8|SYPM_HUMAN	68f075051c8abf13fff550f6af83f71e	475	Pfam	PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	144	353	1.2E-23	T	13-12-2023	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	GO:0000166(InterPro)|GO:0004812(InterPro)|GO:0005524(InterPro)|GO:0006418(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-6281|MetaCyc:PWY-6322|MetaCyc:PWY-6626|MetaCyc:PWY-6749|MetaCyc:PWY-6955|MetaCyc:PWY-6998|MetaCyc:PWY-7127|MetaCyc:PWY-7419|MetaCyc:PWY-7529|MetaCyc:PWY-7706|MetaCyc:PWY-7719|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7769|MetaCyc:PWY-7888|MetaCyc:PWY-7904|MetaCyc:PWY-8117|MetaCyc:PWY-8179|Reactome:R-HSA-2408522|Reactome:R-HSA-2408557|Reactome:R-HSA-379716|Reactome:R-HSA-379726|Reactome:R-HSA-6782315
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	468	490	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	511	564	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	Pfam	PF09727	Cortactin-binding protein-2	5	188	1.1E-63	T	13-12-2023	IPR019131	Cortactin-binding protein-2, N-terminal	-	Reactome:R-DME-9013405|Reactome:R-HSA-9013405|Reactome:R-MMU-9013405|Reactome:R-RNO-9013405
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	402	430	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	387	430	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	592	609	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	463	490	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	511	609	-	T	13-12-2023	-	-	-	-
sp|Q9P2B4|CT2NL_HUMAN	af5432d55b162ea488440d347817fb21	639	MobiDBLite	mobidb-lite	consensus disorder prediction	574	591	-	T	13-12-2023	-	-	-	-
sp|Q9UKA8|RCAN3_HUMAN	da3dbe4a23f8e4d4e555bb61943881f4	241	MobiDBLite	mobidb-lite	consensus disorder prediction	1	16	-	T	13-12-2023	-	-	-	-
sp|Q9UKA8|RCAN3_HUMAN	da3dbe4a23f8e4d4e555bb61943881f4	241	MobiDBLite	mobidb-lite	consensus disorder prediction	202	219	-	T	13-12-2023	-	-	-	-
sp|Q9UKA8|RCAN3_HUMAN	da3dbe4a23f8e4d4e555bb61943881f4	241	Pfam	PF04847	Calcipressin	57	225	8.5E-66	T	13-12-2023	IPR006931	Calcipressin	GO:0019722(InterPro)	Reactome:R-HSA-9692916
sp|Q9UKA8|RCAN3_HUMAN	da3dbe4a23f8e4d4e555bb61943881f4	241	MobiDBLite	mobidb-lite	consensus disorder prediction	1	23	-	T	13-12-2023	-	-	-	-
sp|Q9UKA8|RCAN3_HUMAN	da3dbe4a23f8e4d4e555bb61943881f4	241	MobiDBLite	mobidb-lite	consensus disorder prediction	202	241	-	T	13-12-2023	-	-	-	-
sp|A6NHQ2|FBLL1_HUMAN	aa49de1de0300165421711a07ec561a8	334	Pfam	PF01269	Fibrillarin	100	326	5.4E-102	T	13-12-2023	IPR000692	rRNA 2'-O-methyltransferase fibrillarin-like	GO:0003723(InterPro)|GO:0006364(InterPro)|GO:0008168(InterPro)	MetaCyc:PWY-1061|MetaCyc:PWY-2083|MetaCyc:PWY-3542|MetaCyc:PWY-4021|MetaCyc:PWY-4161|MetaCyc:PWY-4202|MetaCyc:PWY-5059|MetaCyc:PWY-5105|MetaCyc:PWY-5301|MetaCyc:PWY-5305|MetaCyc:PWY-5479|MetaCyc:PWY-5665|MetaCyc:PWY-5729|MetaCyc:PWY-5748|MetaCyc:PWY-5765|MetaCyc:PWY-5773|MetaCyc:PWY-5846|MetaCyc:PWY-5883|MetaCyc:PWY-5975|MetaCyc:PWY-5987|MetaCyc:PWY-601|MetaCyc:PWY-6045|MetaCyc:PWY-6148|MetaCyc:PWY-6153|MetaCyc:PWY-6154|MetaCyc:PWY-6286|MetaCyc:PWY-6310|MetaCyc:PWY-6339|MetaCyc:PWY-6346|MetaCyc:PWY-6427|MetaCyc:PWY-6442|MetaCyc:PWY-6477|MetaCyc:PWY-6581|MetaCyc:PWY-6682|MetaCyc:PWY-6736|MetaCyc:PWY-6739|MetaCyc:PWY-6795|MetaCyc:PWY-6835|MetaCyc:PWY-6955|MetaCyc:PWY-6973|MetaCyc:PWY-6976|MetaCyc:PWY-6978|MetaCyc:PWY-7025|MetaCyc:PWY-7045|MetaCyc:PWY-7055|MetaCyc:PWY-7058|MetaCyc:PWY-7072|MetaCyc:PWY-7076|MetaCyc:PWY-7079|MetaCyc:PWY-7100|MetaCyc:PWY-7104|MetaCyc:PWY-7135|MetaCyc:PWY-7150|MetaCyc:PWY-7151|MetaCyc:PWY-7155|MetaCyc:PWY-7157|MetaCyc:PWY-7160|MetaCyc:PWY-7161|MetaCyc:PWY-7163|MetaCyc:PWY-7186|MetaCyc:PWY-7285|MetaCyc:PWY-7298|MetaCyc:PWY-7301|MetaCyc:PWY-7325|MetaCyc:PWY-7363|MetaCyc:PWY-7439|MetaCyc:PWY-7440|MetaCyc:PWY-7483|MetaCyc:PWY-7485|MetaCyc:PWY-7498|MetaCyc:PWY-7517|MetaCyc:PWY-7533|MetaCyc:PWY-7534|MetaCyc:PWY-7547|MetaCyc:PWY-7564|MetaCyc:PWY-7569|MetaCyc:PWY-7570|MetaCyc:PWY-7591|MetaCyc:PWY-7607|MetaCyc:PWY-7608|MetaCyc:PWY-7614|MetaCyc:PWY-7629|MetaCyc:PWY-7631|MetaCyc:PWY-7643|MetaCyc:PWY-7653|MetaCyc:PWY-7655|MetaCyc:PWY-7659|MetaCyc:PWY-7661|MetaCyc:PWY-7667|MetaCyc:PWY-7668|MetaCyc:PWY-7669|MetaCyc:PWY-7671|MetaCyc:PWY-7673|MetaCyc:PWY-7689|MetaCyc:PWY-7691|MetaCyc:PWY-7692|MetaCyc:PWY-7695|MetaCyc:PWY-7705|MetaCyc:PWY-7717|MetaCyc:PWY-7729|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7739|MetaCyc:PWY-7741|MetaCyc:PWY-7742|MetaCyc:PWY-7743|MetaCyc:PWY-7745|MetaCyc:PWY-7751|MetaCyc:PWY-7765|MetaCyc:PWY-7811|MetaCyc:PWY-7826|MetaCyc:PWY-7977|MetaCyc:PWY-8031|MetaCyc:PWY-8035|MetaCyc:PWY-8036|MetaCyc:PWY-8040|MetaCyc:PWY-8047|MetaCyc:PWY-8076|MetaCyc:PWY-8077|MetaCyc:PWY-8095|MetaCyc:PWY-8096|MetaCyc:PWY-8100|MetaCyc:PWY-8103|MetaCyc:PWY-8104|MetaCyc:PWY-8122|MetaCyc:PWY-8172|MetaCyc:PWY-8210|MetaCyc:PWY-8212|MetaCyc:PWY-8238|MetaCyc:PWY-8257|MetaCyc:PWY-8326|MetaCyc:PWY-8327|MetaCyc:PWY-8361|MetaCyc:PWY-8364|MetaCyc:PWY-8367|MetaCyc:PWY-8368|MetaCyc:PWY-8379|MetaCyc:PWY-8380|MetaCyc:PWY-8381|MetaCyc:PWY-8424|MetaCyc:PWY-8426|MetaCyc:PWY-8437|MetaCyc:PWY-8438|MetaCyc:PWY-8463|MetaCyc:PWYG-321|Reactome:R-CEL-6791226|Reactome:R-DDI-6791226|Reactome:R-DME-6791226|Reactome:R-HSA-6790901|Reactome:R-HSA-6791226|Reactome:R-MMU-6791226|Reactome:R-RNO-6791226|Reactome:R-SCE-6791226|Reactome:R-SPO-6791226
sp|A6NHQ2|FBLL1_HUMAN	aa49de1de0300165421711a07ec561a8	334	MobiDBLite	mobidb-lite	consensus disorder prediction	1	97	-	T	13-12-2023	-	-	-	-
sp|O00567|NOP56_HUMAN	fd99b4a9c35d665683d35935614e234c	594	MobiDBLite	mobidb-lite	consensus disorder prediction	471	491	-	T	13-12-2023	-	-	-	-
sp|O00567|NOP56_HUMAN	fd99b4a9c35d665683d35935614e234c	594	MobiDBLite	mobidb-lite	consensus disorder prediction	458	594	-	T	13-12-2023	-	-	-	-
sp|O00567|NOP56_HUMAN	fd99b4a9c35d665683d35935614e234c	594	MobiDBLite	mobidb-lite	consensus disorder prediction	502	521	-	T	13-12-2023	-	-	-	-
sp|O00567|NOP56_HUMAN	fd99b4a9c35d665683d35935614e234c	594	Pfam	PF08156	NOP5NT (NUC127) domain	5	70	3.5E-15	T	13-12-2023	IPR012974	Nucleolar protein 58/56, N-terminal	-	Reactome:R-CEL-6791226|Reactome:R-DDI-4570464|Reactome:R-DDI-6791226|Reactome:R-HSA-390471|Reactome:R-HSA-4570464|Reactome:R-HSA-6790901|Reactome:R-HSA-6791226|Reactome:R-MMU-4570464|Reactome:R-MMU-6791226|Reactome:R-RNO-4570464|Reactome:R-RNO-6791226|Reactome:R-SCE-4570464|Reactome:R-SCE-6791226|Reactome:R-SPO-4570464|Reactome:R-SPO-6791226
sp|O00567|NOP56_HUMAN	fd99b4a9c35d665683d35935614e234c	594	MobiDBLite	mobidb-lite	consensus disorder prediction	528	568	-	T	13-12-2023	-	-	-	-
sp|O00567|NOP56_HUMAN	fd99b4a9c35d665683d35935614e234c	594	Pfam	PF01798	snoRNA binding domain, fibrillarin	174	405	3.1E-83	T	13-12-2023	IPR002687	Nop domain	-	Reactome:R-CEL-6791226|Reactome:R-DDI-4570464|Reactome:R-DDI-6791226|Reactome:R-HSA-390471|Reactome:R-HSA-4570464|Reactome:R-HSA-6790901|Reactome:R-HSA-6791226|Reactome:R-HSA-72163|Reactome:R-MMU-4570464|Reactome:R-MMU-6791226|Reactome:R-MMU-72163|Reactome:R-RNO-4570464|Reactome:R-RNO-6791226|Reactome:R-SCE-4570464|Reactome:R-SCE-6791226|Reactome:R-SPO-4570464|Reactome:R-SPO-6791226
